"","X","Y","Price","Category"
"48156",568180.310979,3874344.55613,149.15,"Residential"
"48157",568183.048005,3874336.259,178.41,"Residential"
"48158",568193.740987,3874323.68967,56.32,"Residential"
"48159",568180.564388,3874328.91753,155.32,"Residential"
"48160",568181.471272,3874314.76595,431.55,"Residential"
"48161",568183.037406,3874301.94889,117.16,"Residential"
"48162",568196.468219,3874261.18738,47.47,"Residential"
"48163",568192.420094,3874269.29246,132.48,"Residential"
"48164",568192.727079,3874283.21525,37.4,"Residential"
"48165",568192.482197,3874276.62648,66.17,"Residential"
"48166",568180.448397,3874291.44657,260.32,"Residential"
"48167",568171.49582,3874255.716,336.06,"Residential"
"48168",568164.167409,3874248.66908,136.62,"Residential"
"48169",568178.600245,3874264.99528,968.4,"Residential"
"48170",568198.469456,3874249.60297,132.48,"Residential"
"48171",568256.213106,3874392.72338,221.98,"Residential"
"48172",568229.410581,3874459.11073,266.58,"Residential"
"48173",568226.245147,3874447.12073,246.42,"Residential"
"48174",568226.211306,3874434.20991,231.37,"Residential"
"48175",568244.339612,3874406.89039,73.02,"Residential"
"48176",568238.038409,3874400.22816,73.92,"Residential"
"48177",568225.759632,3874420.83175,219.42,"Residential"
"48178",568222.379097,3874408.85655,141.56,"Residential"
"48179",568232.320615,3874395.29536,96.37,"Residential"
"48180",568220.038267,3874395.21538,33.124,"Residential"
"48181",568230.197335,3874493.41833,272.52,"Residential"
"48182",568229.735842,3874481.15526,209.34,"Residential"
"48183",568229.818946,3874468.83282,170.28,"Residential"
"48184",568218.414087,3874503.29652,60.74,"Residential"
"48185",568231.572113,3874503.16451,70.68,"Residential"
"48186",568257.572317,3874491.31791,71.26,"Residential"
"48187",568272.13858,3874491.20425,339.56,"Residential"
"48188",568263.58768,3874491.53884,69.72,"Residential"
"48189",568248.490971,3874499.7087,126.62,"Residential"
"48190",568315.907461,3874416.11964,207.92,"Residential"
"48191",568315.952929,3874405.80328,148.72,"Residential"
"48192",568295.407601,3874392.51378,75.51,"Residential"
"48193",568289.86848,3874392.25316,68.04,"Residential"
"48194",568300.819488,3874393.52732,76.74,"Residential"
"48195",568313.777402,3874396.63845,145.54,"Residential"
"48196",568313.543757,3874390.72154,74.3,"Residential"
"48197",568313.964073,3874387.68513,60.68,"Residential"
"48198",568302.189752,3874426.21149,268.84,"Residential"
"48199",568311.366345,3874457.15838,251.21,"Residential"
"48200",568314.18025,3874447.37962,101.71,"Residential"
"48201",568299.397514,3874443.58003,805.09,"Residential"
"48202",568302.34339,3874466.59512,210.62,"Residential"
"48203",568282.499347,3874501.8208,88.17,"Residential"
"48204",568291.762801,3874497.88319,92.04,"Residential"
"48205",568286.341525,3874495.18776,62.46,"Residential"
"48206",568314.644227,3874500.98094,219.23,"Residential"
"48207",568299.587254,3874501.48336,67.2,"Residential"
"48208",568309.243483,3874487.47645,321.1,"Residential"
"48209",568299.985167,3874476.07987,466.7,"Residential"
"48210",568343.528475,3874405.38192,95.94,"Residential"
"48211",568343.597981,3874399.90922,110.03,"Residential"
"48212",568343.660654,3874394.48308,91.85,"Residential"
"48213",568349.593617,3874387.84568,80.09,"Residential"
"48214",568338.072427,3874390.06604,54.57,"Residential"
"48215",568338.09195,3874386.61846,38.4,"Residential"
"48216",568372.291655,3874395.21253,57.12,"Residential"
"48217",568366.294051,3874395.5177,167.23,"Residential"
"48218",568359.249726,3874396.1988,238.56,"Residential"
"48219",568350.206191,3874410.98525,150.02,"Residential"
"48220",568350.094324,3874418.93432,332.22,"Residential"
"48221",568350.039513,3874427.40913,174.14,"Residential"
"48222",568350.315956,3874433.8254,176.82,"Residential"
"48223",568349.627283,3874439.85828,183.79,"Residential"
"48224",568349.313076,3874444.88837,123.24,"Residential"
"48225",568349.157188,3874451.88538,269.9,"Residential"
"48226",568349.055805,3874459.75226,190.21,"Residential"
"48227",568348.828885,3874471.46493,492.98,"Residential"
"48228",568348.829563,3874484.68678,243.8,"Residential"
"48229",568338.649043,3874503.87536,60.17,"Residential"
"48230",568339.598755,3874497.86328,198.17,"Residential"
"48231",568339.489757,3874491.47818,73.24,"Residential"
"48232",568352.779071,3874503.9359,23.52,"Residential"
"48233",568356.942058,3874494.22432,32.99,"Residential"
"48234",568361.193027,3874499.63609,61.08,"Residential"
"48235",568377.272624,3874503.3457,2.64,"Residential"
"48236",568372.503259,3874503.54008,4.2,"Residential"
"48237",568366.451926,3874502.08466,14.88,"Residential"
"48238",568307.623838,3874245.76901,453.42,"Residential"
"48239",568307.093075,3874252.25779,266.72,"Residential"
"48240",568307.352715,3874259.71608,233.15,"Residential"
"48241",568306.825044,3874266.59711,225.98,"Residential"
"48242",568307.56148,3874273.08388,216.04,"Residential"
"48243",568305.537686,3874281.50472,403.53,"Residential"
"48244",568309.81355,3874289.64468,248.41,"Residential"
"48245",568306.801495,3874298.73442,433.88,"Residential"
"48246",568306.789775,3874307.64132,191.96,"Residential"
"48247",568306.570103,3874313.9019,210.3,"Residential"
"48248",568306.041615,3874319.97395,226.63,"Residential"
"48249",568306.204245,3874328.17354,361.22,"Residential"
"48250",568306.265504,3874339.77203,441.05,"Residential"
"48251",568305.719719,3874352.26496,456.44,"Residential"
"48252",568289.600134,3874370.13094,151.2,"Residential"
"48253",568297.272012,3874369.87811,70.38,"Residential"
"48254",568313.00216,3874364.27224,288.09,"Residential"
"48255",568319.19475,3874375.6444,59.76,"Residential"
"48256",568306.320843,3874375.72674,152.82,"Residential"
"48257",568281.612104,3874366.29131,183.26,"Residential"
"48258",568282.029196,3874346.92433,47.34,"Residential"
"48259",568264.59121,3874367.58876,119.52,"Residential"
"48260",568276.68042,3874366.90638,70.74,"Residential"
"48261",568273.488855,3874369.96896,74.81,"Residential"
"48262",568269.94546,3874365.23225,178.22,"Residential"
"48263",568254.403902,3874367.94013,229.92,"Residential"
"48264",568272.759043,3874338.89058,102.56,"Residential"
"48265",568270.87414,3874308.90864,699.63,"Residential"
"48266",568246.792152,3874352.68004,390.99,"Residential"
"48267",568239.689267,3874355.69398,249.08,"Residential"
"48268",568215.654623,3874343.90837,45.66,"Residential"
"48269",568227.67208,3874361.77095,252.86,"Residential"
"48270",568217.287597,3874363.6736,375.48,"Residential"
"48271",568233.890075,3874354.66539,234.27,"Residential"
"48272",568222.089758,3874336.7203,0.86,"Field"
"48273",568216.970154,3874332.23797,1.26,"Field"
"48274",568343.282274,3874358.28254,124.82,"Residential"
"48275",568337.160872,3874376.15677,57.92,"Residential"
"48276",568348.600091,3874370.6034,162.75,"Residential"
"48277",568338.029697,3874369.99952,66.5,"Residential"
"48278",568338.048571,3874364.33889,49.02,"Residential"
"48279",568357.4119,3874366.66468,86.94,"Residential"
"48280",568362.425039,3874366.58307,71.42,"Residential"
"48281",568366.695437,3874366.62304,91.77,"Residential"
"48282",568371.781816,3874366.67981,104.16,"Residential"
"48283",568351.060693,3874352.49656,179,"Residential"
"48284",568350.941136,3874347.35268,154.05,"Residential"
"48285",568350.739555,3874342.03066,192.89,"Residential"
"48286",568351.0715,3874329.57764,548.71,"Residential"
"48287",568350.634719,3874316.69881,171.72,"Residential"
"48288",568351.8811,3874310.29144,176.28,"Residential"
"48289",568351.045492,3874303.91125,175.3,"Residential"
"48290",568350.646204,3874298.07626,226.49,"Residential"
"48291",568350.575633,3874290.03441,347.39,"Residential"
"48292",568352.832929,3874279.39828,286.16,"Residential"
"48293",568343.89081,3874274.65281,102.78,"Residential"
"48294",568343.83585,3874269.1388,117.96,"Residential"
"48295",568343.81984,3874264.86543,71.4,"Residential"
"48296",568343.734861,3874259.82431,66.55,"Residential"
"48297",568343.72996,3874254.24253,755.29,"Residential"
"48298",568343.904968,3874248.10037,383.58,"Residential"
"48299",568387.481486,3874591.51378,108.92,"Residential"
"48300",568394.028864,3874587.05343,60.12,"Residential"
"48301",568380.383406,3874587.41615,40.95,"Residential"
"48302",568387.640267,3874581.92585,107.12,"Residential"
"48303",568386.446188,3874576.4281,107.12,"Residential"
"48304",568389.242279,3874570.27983,87.98,"Residential"
"48305",568388.889718,3874564.22948,67.32,"Residential"
"48306",568389.04544,3874558.35784,87.98,"Residential"
"48307",568388.861178,3874551.01738,86.96,"Residential"
"48308",568388.760849,3874543.00243,79.48,"Residential"
"48309",568388.727478,3874536.3228,91.14,"Residential"
"48310",568388.690389,3874529.03457,87.88,"Residential"
"48311",568395.120536,3874521.8968,61.53,"Residential"
"48312",568418.793756,3874541.79886,86.98,"Residential"
"48313",568418.98615,3874535.45657,86.84,"Residential"
"48314",568417.385162,3874525.73086,267.52,"Residential"
"48315",568428.778165,3874522.53871,54.78,"Residential"
"48316",568428.743754,3874519.67139,2.11,"Residential"
"48317",568459.695152,3874544.03944,174.96,"Residential"
"48318",568462.655984,3874536.4624,87.86,"Residential"
"48319",568462.490345,3874530.14126,115.64,"Residential"
"48320",568467.476136,3874522.60654,106.15,"Residential"
"48321",568458.515909,3874521.82621,94.72,"Residential"
"48322",568437.620105,3874527.86844,82.82,"Residential"
"48323",568433.692888,3874527.65133,62.91,"Residential"
"48324",568443.771993,3874535.62976,198.75,"Residential"
"48325",568443.774782,3874519.85701,1.53,"Residential"
"48326",568450.229124,3874530.24053,110.85,"Residential"
"48327",568450.239586,3874519.90303,1.4,"Residential"
"48328",568425.752207,3874546.87035,145.44,"Residential"
"48329",568424.387297,3874554.8554,137.3,"Residential"
"48330",568423.94705,3874562.06126,198.28,"Residential"
"48331",568424.221852,3874569.89043,110.48,"Residential"
"48332",568423.878624,3874576.89632,123.18,"Residential"
"48333",568424.469325,3874589.51205,128.88,"Residential"
"48334",568424.749076,3874583.53526,108.6,"Residential"
"48335",568457.576126,3874587.39661,139.98,"Residential"
"48336",568457.644435,3874582.69936,94.24,"Residential"
"48337",568457.779462,3874578.03054,82.46,"Residential"
"48338",568457.197782,3874570.64488,155.6,"Residential"
"48339",568457.24037,3874562.5759,156.94,"Residential"
"48340",568457.061545,3874554.09213,157.84,"Residential"
"48341",568488.533451,3874527.35945,285.47,"Residential"
"48342",568481.309303,3874527.46469,129.51,"Residential"
"48343",568499.864021,3874535.72354,2.99,"Residential"
"48344",568499.867222,3874525.77974,402.76,"Residential"
"48345",568492.874356,3874540.13495,131.06,"Residential"
"48346",568492.800207,3874546.05722,149.2,"Residential"
"48347",568492.797791,3874574.90472,334.42,"Residential"
"48348",568492.738888,3874554.72555,279.88,"Residential"
"48349",568575.907979,3874534.04355,58.6,"Residential"
"48350",568575.954112,3874517.52737,1.61,"Residential"
"48351",568544.388195,3874531.31645,145.25,"Residential"
"48352",568564.414221,3874541.71472,143.28,"Residential"
"48353",568550.52502,3874541.61947,110.16,"Residential"
"48354",568551.472574,3874525.13991,110.4,"Residential"
"48355",568568.14005,3874524.63525,109.45,"Residential"
"48356",568559.379598,3874524.94731,109.45,"Residential"
"48357",568577.378168,3874562.81289,6.72,"Residential"
"48358",568577.277091,3874554.60226,16.04,"Residential"
"48359",568559.617005,3874564.47804,144.33,"Residential"
"48360",568558.668413,3874554.17634,135.02,"Residential"
"48361",568560.897321,3874595.93542,154.52,"Residential"
"48362",568537.736576,3874593.73548,7.07,"Residential"
"48363",568564.31603,3874588.3442,155.22,"Residential"
"48364",568541.604542,3874587.92622,11.21,"Residential"
"48365",568564.431324,3874581.97771,27.7,"Residential"
"48366",568550.813925,3874571.71996,504.82,"Residential"
"48367",568506.219735,3874593.00526,3.83,"Field"
"48368",568521.234571,3874568.46824,11.68,"Field"
"48369",568512.479548,3874532.78323,257.38,"Residential"
"48370",568521.07748,3874533.12216,278.12,"Residential"
"48371",568539.113227,3874532.84563,137.81,"Residential"
"48372",568530.534082,3874532.87641,379.21,"Residential"
"48373",568558.050024,3874395.81289,270.36,"Residential"
"48374",568542.560025,3874404.74826,60.58,"Residential"
"48375",568550.319253,3874396.18644,224.89,"Residential"
"48376",568542.395054,3874391.72111,118.9,"Residential"
"48377",568566.804832,3874395.92246,233.6,"Residential"
"48378",568581.719717,3874406.68371,165.78,"Residential"
"48379",568583.971225,3874401.62782,111.02,"Residential"
"48380",568571.789836,3874401.55073,33.6,"Residential"
"48381",568583.750452,3874395.48026,125.56,"Residential"
"48382",568583.780015,3874388.50133,179.6,"Residential"
"48383",568571.739516,3874394.56209,44.6,"Residential"
"48384",568571.697737,3874387.33311,63.36,"Residential"
"48385",568579.263222,3874415.45102,386.56,"Residential"
"48386",568550.595437,3874424.11963,106.8,"Residential"
"48387",568579.197212,3874423.99474,134.35,"Residential"
"48388",568579.593374,3874428.05284,102.2,"Residential"
"48389",568579.47351,3874432.77867,207.39,"Residential"
"48390",568547.715102,3874412.83178,96.38,"Residential"
"48391",568550.918553,3874418.97053,156.23,"Residential"
"48392",568550.611483,3874429.04192,99.06,"Residential"
"48393",568550.14621,3874434.62628,79.82,"Residential"
"48394",568550.200689,3874439.7842,141.02,"Residential"
"48395",568550.467359,3874445.08846,134.47,"Residential"
"48396",568550.017405,3874452.296,104.91,"Residential"
"48397",568579.747324,3874453.91851,200.88,"Residential"
"48398",568579.43886,3874447.70166,199.65,"Residential"
"48399",568579.558676,3874439.94812,348.62,"Residential"
"48400",568579.437816,3874459.90369,206.49,"Residential"
"48401",568579.850834,3874465.70265,208,"Residential"
"48402",568579.344921,3874470.60581,142.63,"Residential"
"48403",568579.425234,3874475.85426,263.8,"Residential"
"48404",568549.505535,3874476.69871,103.97,"Residential"
"48405",568550.10272,3874470.39041,161.82,"Residential"
"48406",568549.934848,3874463.57735,105.69,"Residential"
"48407",568550.028295,3874458.57698,150.67,"Residential"
"48408",568549.810583,3874481.8384,104.02,"Residential"
"48409",568563.780721,3874494.26069,50.8,"Residential"
"48410",568558.945434,3874494.31653,88.34,"Residential"
"48411",568539.383012,3874493.30313,37.83,"Residential"
"48412",568542.89192,3874487.54385,63.1,"Residential"
"48413",568537.487524,3874500.30167,28.94,"Residential"
"48414",568553.362442,3874495.39763,53.04,"Residential"
"48415",568546.324342,3874498.35703,70.15,"Residential"
"48416",568586.469172,3874498.29041,151.19,"Residential"
"48417",568572.880646,3874498.16366,176.54,"Residential"
"48418",568579.726894,3874488.76175,216.01,"Residential"
"48419",568579.981229,3874481.94678,130.24,"Residential"
"48420",568383.000163,3874503.25912,7.7,"Residential"
"48421",568377.493358,3874494.4368,147.54,"Residential"
"48422",568396.072251,3874503.16292,7.7,"Residential"
"48423",568388.997033,3874503.22171,9.79,"Residential"
"48424",568396.127052,3874494.74081,51.29,"Residential"
"48425",568389.07962,3874494.64667,51.29,"Residential"
"48426",568384.699103,3874479.56802,379.41,"Residential"
"48427",568384.785791,3874467.14308,129.03,"Residential"
"48428",568384.825493,3874460.45865,127.9,"Residential"
"48429",568384.810402,3874453.38981,213.04,"Residential"
"48430",568385.072505,3874446.75615,94.6,"Residential"
"48431",568385.032177,3874439.66767,247.83,"Residential"
"48432",568384.963904,3874430.55669,191.77,"Residential"
"48433",568385.109274,3874423.90643,61.99,"Residential"
"48434",568385.078952,3874418.75281,127.16,"Residential"
"48435",568385.687331,3874412.04358,126.1,"Residential"
"48436",568393.685491,3874394.07523,265.56,"Residential"
"48437",568385.456785,3874395.42414,152.35,"Residential"
"48438",568379.517339,3874403.77271,15.48,"Residential"
"48439",568379.28105,3874393.52798,135.48,"Residential"
"48440",568409.459781,3874402.78419,48.26,"Residential"
"48441",568410.209233,3874390.11932,60,"Residential"
"48442",568406.784221,3874390.15981,45.18,"Residential"
"48443",568428.723471,3874409.95156,15.4,"Residential"
"48444",568428.965656,3874394.5222,98.43,"Residential"
"48445",568416.96647,3874410.26708,95.23,"Residential"
"48446",568423.670863,3874394.32767,117.85,"Residential"
"48447",568416.595711,3874393.97263,187.26,"Residential"
"48448",568434.527274,3874392.71556,145.53,"Residential"
"48449",568425.790831,3874419.23079,132.74,"Residential"
"48450",568417.43213,3874416.07261,66.41,"Residential"
"48451",568420.823235,3874426.31724,167.53,"Residential"
"48452",568424.239832,3874431.55687,104.83,"Residential"
"48453",568422.513033,3874441.30691,317.96,"Residential"
"48454",568422.756356,3874450.64427,89.89,"Residential"
"48455",568422.361016,3874457.27877,194.96,"Residential"
"48456",568422.342116,3874478.13794,135.32,"Residential"
"48457",568422.575773,3874468.76262,262.87,"Residential"
"48458",568456.062731,3874473.9328,128.37,"Residential"
"48459",568456.039275,3874469.66365,102.72,"Residential"
"48460",568456.231756,3874465.58894,103.6,"Residential"
"48461",568456.479661,3874457.6666,239.4,"Residential"
"48462",568455.046119,3874450.5212,127.41,"Residential"
"48463",568456.245396,3874446.78366,129.26,"Residential"
"48464",568456.425728,3874441.61375,117.36,"Residential"
"48465",568456.256705,3874436.16139,151.27,"Residential"
"48466",568455.905595,3874431.60105,126.52,"Residential"
"48467",568456.356287,3874427.34711,128.35,"Residential"
"48468",568456.524077,3874422.49477,101.3,"Residential"
"48469",568456.265376,3874417.28614,161.35,"Residential"
"48470",568466.985591,3874395.80668,38.71,"Residential"
"48471",568466.975629,3874388.2445,114.4,"Residential"
"48472",568442.165138,3874402.16344,361.02,"Residential"
"48473",568458.487735,3874390.58881,82.88,"Residential"
"48474",568450.311627,3874392.31327,162.49,"Residential"
"48475",568462.216381,3874413.07871,90.31,"Residential"
"48476",568462.404863,3874408.32497,81.07,"Residential"
"48477",568462.390249,3874401.79298,78.52,"Residential"
"48478",568422.621266,3874501.01049,87.67,"Residential"
"48479",568423.008785,3874496.37478,115.47,"Residential"
"48480",568422.875503,3874491.38024,113.47,"Residential"
"48481",568423.295545,3874484.64776,167.41,"Residential"
"48482",568456.127822,3874482.47712,378.91,"Residential"
"48483",568443.980661,3874495.58709,41.32,"Residential"
"48484",568459.111113,3874499.83859,47.87,"Residential"
"48485",568459.287483,3874492.94071,147.36,"Residential"
"48486",568526.408455,3874396.17548,118.72,"Residential"
"48487",568520.456765,3874395.39814,181.4,"Residential"
"48488",568513.930402,3874395.37657,181.4,"Residential"
"48489",568508.347147,3874395.39443,126.43,"Residential"
"48490",568530.299093,3874406.46565,30.42,"Residential"
"48491",568530.63916,3874392.25733,148.42,"Residential"
"48492",568518.788431,3874412.06631,78.83,"Residential"
"48493",568520.60227,3874416.88491,94.9,"Residential"
"48494",568507.731335,3874416.53727,3.64,"Residential"
"48495",568520.46368,3874420.88252,104.39,"Residential"
"48496",568507.749496,3874420.50631,4,"Residential"
"48497",568520.249697,3874425.18179,100.95,"Residential"
"48498",568507.767949,3874424.88612,3.84,"Residential"
"48499",568518.463884,3874429.34496,96.72,"Residential"
"48500",568518.249485,3874433.18675,90.66,"Residential"
"48501",568491.895754,3874431.78411,120.38,"Residential"
"48502",568491.469482,3874426.94239,99.67,"Residential"
"48503",568492.033787,3874422.57519,116.04,"Residential"
"48504",568491.880851,3874415.60932,145.44,"Residential"
"48505",568491.834712,3874408.7685,102.26,"Residential"
"48506",568501.781544,3874394.14552,248.04,"Residential"
"48507",568487.72497,3874404.24549,67.84,"Residential"
"48508",568485.96997,3874393.28109,110.4,"Residential"
"48509",568486.266807,3874385.31636,84.69,"Residential"
"48510",568488.030942,3874399.81353,64.94,"Residential"
"48511",568496.09502,3874389.47162,63.9,"Residential"
"48512",568491.660611,3874437.89441,99.6,"Residential"
"48513",568491.711905,3874446.33471,264.55,"Residential"
"48514",568491.982855,3874460.88526,349.48,"Residential"
"48515",568491.743005,3874472.95602,137.13,"Residential"
"48516",568492.036475,3874481.2522,198,"Residential"
"48517",568491.9677,3874491.5146,178.85,"Residential"
"48518",568484.48394,3874500.52411,32.09,"Residential"
"48519",568502.469667,3874500.61086,13.83,"Residential"
"48520",568494.914437,3874500.55291,24.08,"Residential"
"48521",568517.416361,3874501.84618,38.04,"Residential"
"48522",568517.357543,3874496.60788,88.98,"Residential"
"48523",568517.406513,3874491.41743,120.09,"Residential"
"48524",568517.415922,3874486.65384,62.14,"Residential"
"48525",568517.762997,3874482.71966,93.36,"Residential"
"48526",568517.917549,3874478.16282,92.82,"Residential"
"48527",568517.907804,3874471.89804,142.42,"Residential"
"48528",568517.899293,3874465.21736,109.95,"Residential"
"48529",568517.854103,3874459.71135,110.34,"Residential"
"48530",568518.110031,3874454.58496,130,"Residential"
"48531",568518.29338,3874449.37245,107.66,"Residential"
"48532",568518.263501,3874443.64688,156.39,"Residential"
"48533",568518.105767,3874437.90826,91.05,"Residential"
"48534",568396.692027,3874359.39919,37.22,"Residential"
"48535",568384.405672,3874352.32139,161.44,"Residential"
"48536",568384.610366,3874345.6995,196.2,"Residential"
"48537",568384.627515,3874339.976,131.23,"Residential"
"48538",568384.441616,3874335.20984,170.54,"Residential"
"48539",568384.486949,3874331.09924,95.44,"Residential"
"48540",568384.763472,3874326.06421,95.44,"Residential"
"48541",568384.369602,3874318.415,246.69,"Residential"
"48542",568384.144213,3874308.58675,243.52,"Residential"
"48543",568383.486241,3874300.2155,138.76,"Residential"
"48544",568382.945151,3874294.52717,114.91,"Residential"
"48545",568382.349563,3874289.81682,119.23,"Residential"
"48546",568382.261136,3874285.85886,78.62,"Residential"
"48547",568382.840611,3874281.98113,78.62,"Residential"
"48548",568380.929601,3874276.71695,66.33,"Residential"
"48549",568377.398544,3874367.71064,102.2,"Residential"
"48550",568381.767838,3874367.82989,127.77,"Residential"
"48551",568397.206555,3874371.42581,95.96,"Residential"
"48552",568391.965125,3874371.13456,43.2,"Residential"
"48553",568387.684162,3874366.49886,137.21,"Residential"
"48554",568408.440256,3874369.674,113.63,"Residential"
"48555",568417.886653,3874369.64873,200.64,"Residential"
"48556",568427.365545,3874366.28482,148.03,"Residential"
"48557",568414.283119,3874357.89532,76.41,"Residential"
"48558",568419.159998,3874353.107,106.12,"Residential"
"48559",568420.447629,3874349.76067,83.06,"Residential"
"48560",568420.390889,3874345.70076,146.44,"Residential"
"48561",568420.340026,3874340.922,124.39,"Residential"
"48562",568420.751693,3874335.84088,127.03,"Residential"
"48563",568420.584575,3874329.94419,146.4,"Residential"
"48564",568418.149659,3874322.73396,296.16,"Residential"
"48565",568421.713113,3874307.10118,462.53,"Residential"
"48566",568411.603379,3874295.58663,76.79,"Residential"
"48567",568419.83339,3874290.59354,108.5,"Residential"
"48568",568418.427703,3874287.46975,86.01,"Residential"
"48569",568417.837148,3874283.467,98.52,"Residential"
"48570",568414.709226,3874277.43105,114.52,"Residential"
"48571",568434.789849,3874366.05804,166.84,"Residential"
"48572",568443.138987,3874366.40907,124.89,"Residential"
"48573",568450.567454,3874366.62311,129.47,"Residential"
"48574",568466.817263,3874369.74827,216.96,"Residential"
"48575",568469.76199,3874358.2087,42.97,"Residential"
"48576",568458.756925,3874364.91561,172.86,"Residential"
"48577",568455.215588,3874349.03722,157.01,"Residential"
"48578",568454.983163,3874340.00062,186.68,"Residential"
"48579",568455.043286,3874331.82383,213.95,"Residential"
"48580",568454.913981,3874324.39022,227.37,"Residential"
"48581",568455.955333,3874318.68364,310.83,"Residential"
"48582",568453.586328,3874312.32925,206.96,"Residential"
"48583",568454.675815,3874306.0983,156.15,"Residential"
"48584",568454.589502,3874300.55949,111.04,"Residential"
"48585",568454.411389,3874292.91616,238.05,"Residential"
"48586",568453.50143,3874284.82414,192.5,"Residential"
"48587",568527.195658,3874364.04694,319.86,"Residential"
"48588",568519.812535,3874363.76312,166.28,"Residential"
"48589",568514.894428,3874363.90736,99.97,"Residential"
"48590",568509.542578,3874363.78508,139.24,"Residential"
"48591",568503.914568,3874363.99808,135.79,"Residential"
"48592",568498.868471,3874364.20188,201.13,"Residential"
"48593",568492.631088,3874372.63838,66.34,"Residential"
"48594",568483.484274,3874372.62195,88.16,"Residential"
"48595",568486.866482,3874364.94158,88.86,"Residential"
"48596",568487.066136,3874359.27614,82.55,"Residential"
"48597",568488.689188,3874283.84029,150.38,"Residential"
"48598",568488.978042,3874290.19097,88.01,"Residential"
"48599",568488.937509,3874295.48341,81.3,"Residential"
"48600",568497.800463,3874300.708,45.91,"Residential"
"48601",568485.374625,3874300.73441,76.36,"Residential"
"48602",568489.107258,3874306.19543,134.88,"Residential"
"48603",568489.370827,3874312.54967,139.04,"Residential"
"48604",568489.471298,3874319.29757,151.65,"Residential"
"48605",568489.890713,3874327.6149,231.03,"Residential"
"48606",568490.226553,3874336.03618,137.17,"Residential"
"48607",568490.227313,3874341.60282,106.41,"Residential"
"48608",568487.508597,3874352.70863,160.99,"Residential"
"48609",568490.623668,3874346.60876,93.44,"Residential"
"48610",568518.301562,3874348.42151,164.25,"Residential"
"48611",568518.530767,3874343.6618,130.32,"Residential"
"48612",568518.496465,3874337.51914,130.59,"Residential"
"48613",568518.261051,3874330.93246,211.32,"Residential"
"48614",568518.176112,3874324.63096,103.95,"Residential"
"48615",568518.198696,3874319.07525,140.46,"Residential"
"48616",568517.623576,3874312.50764,204.3,"Residential"
"48617",568517.384522,3874296.55474,605.94,"Residential"
"48618",568525.93386,3874281.3781,77.05,"Residential"
"48619",568528.362678,3874274.83706,36.54,"Residential"
"48620",568539.447232,3874276.61472,20.52,"Residential"
"48621",568545.22117,3874281.29553,73.26,"Residential"
"48622",568541.37164,3874366.95419,139.17,"Residential"
"48623",568541.344072,3874353.14641,37.08,"Residential"
"48624",568549.654374,3874364.45159,229.35,"Residential"
"48625",568563.159413,3874365.29399,139.6,"Residential"
"48626",568557.357729,3874365.03549,225.25,"Residential"
"48627",568567.256463,3874366.89792,78.99,"Residential"
"48628",568571.741448,3874371.90101,91.69,"Residential"
"48629",568582.750458,3874375.98531,137.56,"Residential"
"48630",568582.975003,3874369.82722,90.08,"Residential"
"48631",568580.909741,3874363.74328,190.08,"Residential"
"48632",568580.309942,3874357.62193,180.8,"Residential"
"48633",568551.111826,3874289.88105,225.24,"Residential"
"48634",568551.277006,3874298.20617,199.56,"Residential"
"48635",568551.124421,3874304.36271,97.86,"Residential"
"48636",568551.167967,3874310.3788,199.41,"Residential"
"48637",568550.859761,3874318.8947,199.8,"Residential"
"48638",568550.162807,3874326.01373,120.96,"Residential"
"48639",568550.670717,3874336.71409,150.3,"Residential"
"48640",568550.2975,3874348.05691,195.39,"Residential"
"48641",568550.290425,3874342.33408,104.82,"Residential"
"48642",568559.639542,3874331.09367,29.25,"Residential"
"48643",568546.257469,3874330.97141,117.21,"Residential"
"48644",568585.152687,3874282.43693,148.84,"Residential"
"48645",568584.981904,3874277.65635,98.32,"Residential"
"48646",568584.989963,3874273.50543,43.72,"Residential"
"48647",568586.300181,3874269.51836,38.4,"Residential"
"48648",568586.268125,3874264.76255,72.44,"Residential"
"48649",568583.371329,3874289.92475,193.76,"Residential"
"48650",568570.293738,3874289.68223,72.25,"Residential"
"48651",568578.423943,3874297.86484,274.2,"Residential"
"48652",568578.623973,3874303.89004,164,"Residential"
"48653",568578.729996,3874308.84765,153.32,"Residential"
"48654",568578.501995,3874315.88996,283.68,"Residential"
"48655",568578.551733,3874323.5055,199.92,"Residential"
"48656",568578.280255,3874328.82802,211.24,"Residential"
"48657",568578.324412,3874334.00783,203.36,"Residential"
"48658",568578.44322,3874340.28498,194.24,"Residential"
"48659",568578.371074,3874351.73555,165.52,"Residential"
"48660",568578.434755,3874346.36794,248.76,"Residential"
"48661",568931.902328,3873452.94865,83.34,"Residential"
"48662",568943.020735,3873469.17126,452.37,"Residential"
"48663",568951.57862,3873469.32101,318.7,"Residential"
"48664",568958.180795,3873463.26706,105.62,"Residential"
"48665",568972.669688,3873463.33205,287.74,"Residential"
"48666",568964.318143,3873463.62055,129.56,"Residential"
"48667",568966.715651,3873491.64919,567.72,"Residential"
"48668",568988.220153,3873499.7889,106.02,"Residential"
"48669",568985.247281,3873463.79551,155.95,"Residential"
"48670",568988.846961,3873483.70116,103.5,"Residential"
"48671",568990.78168,3873463.24382,149.97,"Residential"
"48672",568997.350935,3873463.62041,184.89,"Residential"
"48673",569005.087477,3873463.32133,201.92,"Residential"
"48674",569012.312322,3873463.31097,99.75,"Residential"
